transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
3-9-2025-3870,9,3,هبات,Gifts,هبه,Grant,03-07-2025,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,6967.73,42500001.0,6099.55,,,1,1,0
1-11-1999-363,11,1,مبايعات,Sales,بيع,Sell,14-06-1999,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,200000.0,287.04,,,1,1,0
1-11-2005-1863,11,1,مبايعات,Sales,بيع,Sell,12-09-2005,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,1312500.0,1883.69,,,1,1,0
1-11-2001-1151,11,1,مبايعات,Sales,بيع,Sell,12-11-2001,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,2787.09,8500000.0,3049.78,,,1,1,0
1-11-2000-111,11,1,مبايعات,Sales,بيع,Sell,22-02-2000,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,270000.0,387.5,,,1,1,0
1-11-2007-2587,11,1,مبايعات,Sales,بيع,Sell,17-09-2007,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,3000000.0,4305.58,,,1,1,0
1-11-2003-1546,11,1,مبايعات,Sales,بيع,Sell,20-10-2003,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,1350000.0,968.75,,,1,1,0
1-11-2000-47,11,1,مبايعات,Sales,بيع,Sell,01-02-2000,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,1125000.0,1614.59,,,1,1,0
1-11-2007-3056,11,1,مبايعات,Sales,بيع,Sell,29-10-2007,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,5700000.0,6135.43,,,1,1,0
2-13-2011-3699,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,06-07-2011,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,1021349.0,1465.83,,,1,1,0
1-11-2002-1602,11,1,مبايعات,Sales,بيع,Sell,12-11-2002,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1552.22,6000000.0,3865.43,,,1,1,0
1-11-2002-389,11,1,مبايعات,Sales,بيع,Sell,06-03-2002,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,940.64,410000.0,435.87,,,2,1,0
1-11-2004-1951,11,1,مبايعات,Sales,بيع,Sell,15-09-2004,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,940.64,3800000.0,4039.8,,,1,1,0
2-13-2004-919,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,27-09-2004,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,2787.09,10000000.0,3587.97,,,1,1,0
1-11-2001-880,11,1,مبايعات,Sales,بيع,Sell,28-08-2001,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,705000.0,505.9,,,1,1,0
2-14-2005-94,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,25-04-2005,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,746280.0,535.52,,,1,1,0
3-9-2017-1155,9,3,هبات,Gifts,هبه,Grant,20-07-2017,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,2177.42,10623632.0,4879.0,,,5,5,0
2-13-1996-72,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,25-03-1996,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,884.81,500000.0,565.09,,,1,1,0
3-9-2005-300001,9,3,هبات,Gifts,هبه,Grant,24-01-2005,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,378,القرهود,Al Garhoud,,,,,,,,مطار دبي الدولي,Dubai International Airport,الممر 3,Terminal 3 ,سيتي سنتر مردف,City Centre Mirdif,,,0,1741.93,2999997.0,1722.23,,,1,5,0
2-14-2008-439,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,01-09-2008,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الرقة,Al Rigga Metro Station,مول دبي,Dubai Mall,,,0,222.97,3600000.0,16145.67,,,1,1,0
2-13-2000-510,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,04-07-2000,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,240,بور سعيد,Port Saeed,,,,,,,,مطار دبي الدولي,Dubai International Airport,ديرة سيتي سنتر,Deira City Centre,مول دبي,Dubai Mall,,,0,2146.34,17000000.0,7920.46,,,1,1,0
1-11-2004-2316,11,1,مبايعات,Sales,بيع,Sell,22-11-2004,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,696.77,1100000.0,1578.71,,,1,1,0
2-13-2000-763,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,23-08-2000,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,325.72,545566.0,1674.95,,,5,1,0
3-9-2023-2718,9,3,هبات,Gifts,هبه,Grant,03-05-2023,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,136.26,1333333.0,9785.21,,,1,1,0
1-4-2005-43,4,1,مبايعات,Sales,إضافة أرض بالبيع,Adding Land By Sell,27-06-2005,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,30.84,83000.0,2691.31,,,1,0,0
1-11-2013-14035,11,1,مبايعات,Sales,بيع,Sell,07-05-2013,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,211.82,1750000.0,8261.73,,,4,2,0
2-13-2019-8627,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,18-12-2019,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,1940.19,26898000.0,13863.59,,,1,1,0
1-11-2015-12441,11,1,مبايعات,Sales,بيع,Sell,06-08-2015,1,أرض,Land,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,273.6,3150000.0,11513.16,,,1,1,0
3-9-2005-300040,9,3,هبات,Gifts,هبه,Grant,28-02-2005,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,254,البطين,Al Buteen,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,39.04,2730000.0,69928.28,,,1,2,0
2-14-2006-146,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,01-05-2006,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,240,بور سعيد,Port Saeed,,,,,,,,مطار دبي الدولي,Dubai International Airport,ديرة سيتي سنتر,Deira City Centre,مول دبي,Dubai Mall,,,0,2166.59,65000000.0,30001.06,,,1,1,0
1-11-2001-300051,11,1,مبايعات,Sales,بيع,Sell,11-07-2001,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,254,البطين,Al Buteen,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراس,Al Ras Metro Station,مول دبي,Dubai Mall,,,0,61.59,1166666.0,18942.46,,,1,1,0
1-11-2007-1102,11,1,مبايعات,Sales,بيع,Sell,23-04-2007,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1546.65,2700000.0,1745.71,,,1,1,0
1-11-2003-882,11,1,مبايعات,Sales,بيع,Sell,17-06-2003,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,240,بور سعيد,Port Saeed,,,,,,,,مطار دبي الدولي,Dubai International Airport,ديرة سيتي سنتر,Deira City Centre,مول دبي,Dubai Mall,,,0,1970.29,12088560.0,6135.42,,,1,10,0
1-11-2012-16120,11,1,مبايعات,Sales,بيع,Sell,10-09-2012,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,209.03,1220000.0,5836.48,,,6,1,0
3-9-2002-300047,9,3,هبات,Gifts,هبه,Grant,27-05-2002,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,57.68,83333.0,1444.75,,,1,1,0
1-11-2013-14217,11,1,مبايعات,Sales,بيع,Sell,08-05-2013,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,277.22,8200000.0,29579.4,,,2,1,0
3-9-2017-2483,9,3,هبات,Gifts,هبه,Grant,26-12-2017,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,249,المطينه,Al Muteena,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,674.1,7255944.0,10763.9,,,1,1,0
2-13-2003-746,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,23-09-2003,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,500000.0,358.8,,,1,1,0
1-11-2012-5180,11,1,مبايعات,Sales,بيع,Sell,28-03-2012,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,332.87,3000000.0,9012.53,,,1,1,0
1-11-2008-1313,11,1,مبايعات,Sales,بيع,Sell,24-03-2008,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,921.13,12000000.0,13027.48,,,1,1,0
1-11-2005-1022,11,1,مبايعات,Sales,بيع,Sell,18-04-2005,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,235.88,1400000.0,5935.22,,,1,1,0
1-11-2015-18855,11,1,مبايعات,Sales,بيع,Sell,28-12-2015,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,11.3,122000.0,10796.46,,,2,1,0
1-11-2004-1725,11,1,مبايعات,Sales,بيع,Sell,03-08-2004,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,152.55,700000.0,4588.66,,,1,1,0
1-11-2004-2074,11,1,مبايعات,Sales,بيع,Sell,04-10-2004,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,مول دبي,Dubai Mall,,,0,232.26,650000.0,2798.59,,,1,1,0
1-11-1998-670,11,1,مبايعات,Sales,بيع,Sell,01-07-1998,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,230,ابو هيل,Abu Hail,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,334.45,1450000.0,4335.48,,,1,1,0
